id_evento,fecha_hora,producto,stock,sucursal,categoria,unidad,costo_unitario
I-AC3B14DD96,2026-09-11 18:09:10,Eclair de cafe,56,Norte,Petit fours,pza,16.0
I-48C2ECBBBE,2026-09-11 18:09:10,Tarta de frutas,111,Plaza Obelie,Pasteles,pza,155.0
I-A692CC4607,2026-09-11 18:09:11,Cheesecake de frutos rojos,94,Norte,Pasteles,pza,170.0
I-2CAE440314,2026-09-11 18:09:11,Rol de canela,110,Norte,Viennoiserie,pza,15.0
I-AB9CBCED79,2026-09-11 18:09:12,Tarta de frutas,124,Norte,Pasteles,pza,155.0
I-CF02BE5E64,2026-09-11 18:09:13,Pastel de chocolate,89,Plaza Obelie,Pasteles,pza,150.0
I-AE8C1BF73F,2026-09-11 18:09:13,Baguette tradicional,104,Norte,Panaderia,pza,9.0
I-9482B25512,2026-09-11 18:09:14,Pastel de chocolate,39,Norte,Pasteles,pza,150.0
I-785DDC849F,2026-09-11 18:09:14,Macaron mixto,56,Norte,Petit fours,pza,10.0
I-D62CCCA276,2026-09-11 18:09:15,Macaron mixto,69,Plaza Obelie,Petit fours,pza,10.0
I-21289DA63C,2026-09-11 18:09:16,Baguette tradicional,132,Centro,Panaderia,pza,9.0
I-51B7F88F52,2026-09-11 18:09:16,Macaron mixto,70,Sur,Petit fours,pza,10.0
I-A84697BCC2,2026-09-11 18:09:17,Galleta de mantequilla,47,Plaza Obelie,Reposteria,pza,6.0
I-1E0BCB8515,2026-09-11 18:09:17,Rol de canela,64,Plaza Obelie,Viennoiserie,pza,15.0
I-78CFAE74B1,2026-09-11 18:09:18,Cheesecake de frutos rojos,55,Plaza Obelie,Pasteles,pza,170.0
I-39D6DA3F2E,2026-09-11 18:09:18,Cheesecake de frutos rojos,26,Centro,Pasteles,pza,170.0
I-AB11672954,2026-09-11 18:09:19,Macaron mixto,63,Centro,Petit fours,pza,10.0
I-4B36CD1EFF,2026-09-11 18:09:19,Croissant de almendra,77,Plaza Obelie,Viennoiserie,pza,18.0
I-741182C123,2026-09-11 18:09:20,Brownie nogada,69,Sur,Reposteria,pza,20.0
I-F30AC47AB3,2026-09-11 18:09:21,Tarta de frutas,61,Centro,Pasteles,pza,155.0
I-0D5E86EFED,2026-09-11 18:09:22,Brownie nogada,50,Norte,Reposteria,pza,20.0
I-F2E9258577,2026-09-11 18:09:22,Rol de canela,28,Centro,Viennoiserie,pza,15.0
I-48CEAEFECE,2026-09-11 18:09:23,Tarta de frutas,60,Centro,Pasteles,pza,155.0
I-3DCCCC2FC9,2026-09-11 18:09:23,Baguette tradicional,63,Plaza Obelie,Panaderia,pza,9.0
I-4B7879FD52,2026-09-11 18:09:24,Baguette tradicional,66,Sur,Panaderia,pza,9.0
I-04B8A6EA79,2026-09-11 18:09:25,Eclair de cafe,92,Centro,Petit fours,pza,16.0
I-A0AD35634A,2026-09-11 18:09:25,Eclair de cafe,88,Plaza Obelie,Petit fours,pza,16.0
I-5BFAB053B9,2026-09-11 18:09:25,Baguette tradicional,144,Centro,Panaderia,pza,9.0
I-5D2C696F45,2026-09-11 18:09:26,Baguette tradicional,104,Norte,Panaderia,pza,9.0
I-331DAB3E23,2026-09-11 18:09:27,Baguette tradicional,102,Norte,Panaderia,pza,9.0
I-7378D61C9A,2026-09-11 18:09:27,Baguette tradicional,140,Centro,Panaderia,pza,9.0
I-E54460F2B3,2026-09-11 18:09:28,Brownie nogada,57,Plaza Obelie,Reposteria,pza,20.0
I-8653C36D16,2026-09-11 18:09:29,Croissant de almendra,110,Centro,Viennoiserie,pza,18.0
I-D674645085,2026-09-11 18:09:29,Croissant de almendra,98,Sur,Viennoiserie,pza,18.0
I-561F178ED5,2026-09-11 18:09:30,Macaron mixto,65,Centro,Petit fours,pza,10.0
I-84ABEF22D0,2026-09-11 18:09:30,Rol de canela,57,Plaza Obelie,Viennoiserie,pza,15.0
I-09D5C3FFFC,2026-09-11 18:09:31,Brownie nogada,45,Norte,Reposteria,pza,20.0
I-46DA07A96B,2026-09-11 18:09:31,Tarta de frutas,69,Sur,Pasteles,pza,155.0
I-3D5A9E612E,2026-09-11 18:09:32,Pastel de chocolate,141,Centro,Pasteles,pza,150.0
I-93A94E58D8,2026-09-11 18:09:32,Cheesecake de frutos rojos,61,Plaza Obelie,Pasteles,pza,170.0
I-2553FC8131,2026-09-11 18:09:33,Croissant de almendra,72,Plaza Obelie,Viennoiserie,pza,18.0
I-EBD38F60D7,2026-09-11 18:09:34,Macaron mixto,76,Sur,Petit fours,pza,10.0
I-FA835D9AE4,2026-09-11 18:09:34,Macaron mixto,61,Centro,Petit fours,pza,10.0
I-23F1504E7A,2026-09-11 18:09:35,Cheesecake de frutos rojos,55,Plaza Obelie,Pasteles,pza,170.0
I-F35024908E,2026-09-11 18:09:35,Croissant de almendra,69,Plaza Obelie,Viennoiserie,pza,18.0
I-670B2BFDC6,2026-09-11 18:09:36,Cheesecake de frutos rojos,32,Centro,Pasteles,pza,170.0
I-2854822B0B,2026-09-11 18:09:36,Galleta de mantequilla,158,Sur,Reposteria,pza,6.0
I-63CE31A5CE,2026-09-11 18:09:37,Rol de canela,58,Plaza Obelie,Viennoiserie,pza,15.0
I-E5259E9A04,2026-09-11 18:09:38,Croissant de almendra,112,Centro,Viennoiserie,pza,18.0
I-5E33FCB402,2026-09-11 18:09:38,Croissant de almendra,113,Centro,Viennoiserie,pza,18.0
I-11E0F6109F,2026-09-11 18:09:39,Cheesecake de frutos rojos,34,Centro,Pasteles,pza,170.0
I-EF0D1F5881,2026-09-11 18:09:40,Macaron mixto,48,Norte,Petit fours,pza,10.0
I-7BECC25412,2026-09-11 18:09:40,Galleta de mantequilla,150,Sur,Reposteria,pza,6.0
I-CF67A5EFD1,2026-09-11 18:09:41,Brownie nogada,63,Sur,Reposteria,pza,20.0
I-B4390FDA18,2026-09-11 18:09:41,Eclair de cafe,99,Plaza Obelie,Petit fours,pza,16.0
I-5D898C5AB6,2026-09-11 18:09:42,Tarta de frutas,73,Sur,Pasteles,pza,155.0
I-4BC2F9C086,2026-09-11 18:09:43,Cheesecake de frutos rojos,48,Plaza Obelie,Pasteles,pza,170.0
I-0493537FAB,2026-09-11 18:09:43,Brownie nogada,69,Plaza Obelie,Reposteria,pza,20.0
I-0275B34BB7,2026-09-11 18:09:44,Rol de canela,29,Centro,Viennoiserie,pza,15.0
I-808C30FE67,2026-09-11 18:09:44,Macaron mixto,70,Plaza Obelie,Petit fours,pza,10.0
I-8048DF1E94,2026-09-11 18:09:45,Pastel de chocolate,149,Centro,Pasteles,pza,150.0
I-3EF2FAB1BC,2026-09-11 18:09:46,Macaron mixto,74,Plaza Obelie,Petit fours,pza,10.0
I-886F3E779B,2026-09-11 18:09:46,Macaron mixto,72,Plaza Obelie,Petit fours,pza,10.0
I-D9DF80D778,2026-09-11 18:09:47,Croissant de almendra,78,Plaza Obelie,Viennoiserie,pza,18.0
I-040B7339D1,2026-09-11 18:09:47,Eclair de cafe,87,Centro,Petit fours,pza,16.0
I-F48B1DBE31,2026-09-11 18:09:48,Brownie nogada,74,Sur,Reposteria,pza,20.0
I-0D9484E936,2026-09-11 18:09:48,Eclair de cafe,91,Centro,Petit fours,pza,16.0
I-91611176D9,2026-09-11 18:09:49,Pastel de chocolate,52,Sur,Pasteles,pza,150.0
I-CB9D790B4C,2026-09-11 18:09:49,Tarta de frutas,72,Centro,Pasteles,pza,155.0
I-FC581E0788,2026-09-11 18:09:50,Tarta de frutas,75,Centro,Pasteles,pza,155.0
I-877D735B49,2026-09-11 18:09:51,Brownie nogada,79,Sur,Reposteria,pza,20.0
I-FBDE01456C,2026-09-11 18:09:51,Tarta de frutas,80,Sur,Pasteles,pza,155.0
I-A6187E1DC5,2026-09-11 18:09:52,Croissant de almendra,85,Plaza Obelie,Viennoiserie,pza,18.0
I-1795A3352C,2026-09-11 18:09:52,Rol de canela,65,Plaza Obelie,Viennoiserie,pza,15.0
I-47A23EED57,2026-09-11 18:09:53,Tarta de frutas,124,Norte,Pasteles,pza,155.0
I-E11B1F545A,2026-09-11 18:09:54,Macaron mixto,86,Sur,Petit fours,pza,10.0
I-C3376206BE,2026-09-11 18:09:54,Eclair de cafe,99,Plaza Obelie,Petit fours,pza,16.0
I-644D7B7B77,2026-09-11 18:09:54,Macaron mixto,73,Centro,Petit fours,pza,10.0
I-6A363C1ACA,2026-09-11 18:09:55,Cheesecake de frutos rojos,90,Sur,Pasteles,pza,170.0
I-758CC52503,2026-09-11 18:09:56,Pastel de chocolate,49,Sur,Pasteles,pza,150.0
I-A154848CCB,2026-09-11 18:09:57,Tarta de frutas,92,Sur,Pasteles,pza,155.0
I-05FB6BCA3F,2026-09-11 18:09:57,Rol de canela,106,Norte,Viennoiserie,pza,15.0
I-0377D655C4,2026-09-11 18:09:58,Croissant de almendra,102,Sur,Viennoiserie,pza,18.0
I-4DD6877FE4,2026-09-11 18:09:59,Eclair de cafe,90,Centro,Petit fours,pza,16.0
I-34500F62AC,2026-09-11 18:09:59,Macaron mixto,80,Centro,Petit fours,pza,10.0
I-D5AA58D038,2026-09-11 18:10:00,Brownie nogada,66,Plaza Obelie,Reposteria,pza,20.0
I-426EE4518F,2026-09-11 18:10:00,Eclair de cafe,59,Norte,Petit fours,pza,16.0
I-8D1C66AD26,2026-09-11 18:10:01,Cheesecake de frutos rojos,105,Norte,Pasteles,pza,170.0
I-697D1CB851,2026-09-11 18:10:01,Cheesecake de frutos rojos,44,Centro,Pasteles,pza,170.0
I-BE7C215694,2026-09-11 18:10:02,Eclair de cafe,107,Plaza Obelie,Petit fours,pza,16.0
I-E5FBBA236A,2026-09-11 18:10:02,Rol de canela,100,Norte,Viennoiserie,pza,15.0
I-39F127661C,2026-09-11 18:10:03,Eclair de cafe,88,Centro,Petit fours,pza,16.0
I-F2CA8680EB,2026-09-11 18:10:04,Galleta de mantequilla,158,Sur,Reposteria,pza,6.0
I-BE7158343D,2026-09-11 18:10:04,Brownie nogada,46,Norte,Reposteria,pza,20.0
I-64CA0AE669,2026-09-11 18:10:05,Galleta de mantequilla,133,Norte,Reposteria,pza,6.0
I-B7FF444F54,2026-09-11 18:10:05,Galleta de mantequilla,86,Centro,Reposteria,pza,6.0
I-92E85D2791,2026-09-11 18:10:06,Rol de canela,58,Plaza Obelie,Viennoiserie,pza,15.0
I-08A6952C49,2026-09-11 18:10:07,Pastel de chocolate,154,Centro,Pasteles,pza,150.0
I-30239C6BE0,2026-09-11 18:10:07,Tarta de frutas,71,Centro,Pasteles,pza,155.0
I-701386164B,2026-09-11 18:10:08,Croissant de almendra,130,Norte,Viennoiserie,pza,18.0
I-77840F926A,2026-09-11 18:10:08,Rol de canela,111,Norte,Viennoiserie,pza,15.0
I-D63CA022F6,2026-09-11 18:10:09,Cheesecake de frutos rojos,103,Norte,Pasteles,pza,170.0
I-EE41D1A623,2026-09-11 18:10:10,Cheesecake de frutos rojos,99,Sur,Pasteles,pza,170.0
I-F75A265A6D,2026-09-11 18:10:10,Cheesecake de frutos rojos,51,Plaza Obelie,Pasteles,pza,170.0
I-E691A89473,2026-09-11 18:10:11,Macaron mixto,82,Centro,Petit fours,pza,10.0
I-76C3A60D2F,2026-09-11 18:10:12,Cheesecake de frutos rojos,98,Norte,Pasteles,pza,170.0
I-F78787B20A,2026-09-11 18:10:13,Brownie nogada,72,Sur,Reposteria,pza,20.0
I-2867340D98,2026-09-11 18:10:13,Macaron mixto,71,Plaza Obelie,Petit fours,pza,10.0
I-5D1754D111,2026-09-11 18:10:14,Pastel de chocolate,59,Sur,Pasteles,pza,150.0
I-67C95CE3ED,2026-09-11 18:10:14,Eclair de cafe,112,Plaza Obelie,Petit fours,pza,16.0
I-E60C08266D,2026-09-11 18:10:15,Macaron mixto,74,Plaza Obelie,Petit fours,pza,10.0
I-7F7972CD33,2026-09-11 18:10:16,Brownie nogada,70,Plaza Obelie,Reposteria,pza,20.0
I-393787E9F9,2026-09-11 18:10:16,Pastel de chocolate,148,Centro,Pasteles,pza,150.0
I-54E2C602A8,2026-09-11 18:10:17,Pastel de chocolate,31,Norte,Pasteles,pza,150.0
I-0431A44C34,2026-09-11 18:10:17,Galleta de mantequilla,51,Plaza Obelie,Reposteria,pza,6.0
I-6173E20E51,2026-09-11 18:10:18,Baguette tradicional,63,Plaza Obelie,Panaderia,pza,9.0
I-400AE4BDF5,2026-09-11 18:10:19,Brownie nogada,69,Plaza Obelie,Reposteria,pza,20.0
I-8B47F46771,2026-09-11 18:10:19,Pastel de chocolate,42,Norte,Pasteles,pza,150.0
I-519E4C1B1A,2026-09-11 18:10:20,Pastel de chocolate,147,Centro,Pasteles,pza,150.0
I-BA386BAB9E,2026-09-11 18:10:20,Galleta de mantequilla,134,Norte,Reposteria,pza,6.0
I-F9AFD936A9,2026-09-11 18:10:21,Rol de canela,55,Plaza Obelie,Viennoiserie,pza,15.0
I-7555B6EB63,2026-09-11 18:10:22,Cheesecake de frutos rojos,99,Norte,Pasteles,pza,170.0
I-4880408726,2026-09-11 18:10:22,Galleta de mantequilla,86,Centro,Reposteria,pza,6.0
I-F61076BC36,2026-09-11 18:10:23,Eclair de cafe,111,Plaza Obelie,Petit fours,pza,16.0
I-358E5DB47F,2026-09-11 18:10:24,Pastel de chocolate,66,Sur,Pasteles,pza,150.0
I-454CC75D42,2026-09-11 18:10:24,Galleta de mantequilla,54,Plaza Obelie,Reposteria,pza,6.0
I-588FD1E296,2026-09-11 18:10:25,Tarta de frutas,124,Norte,Pasteles,pza,155.0
I-06835F672F,2026-09-11 18:10:25,Cheesecake de frutos rojos,111,Norte,Pasteles,pza,170.0
I-DAE576CEC4,2026-09-11 18:10:26,Macaron mixto,42,Norte,Petit fours,pza,10.0
I-9224EC568E,2026-09-11 18:10:26,Eclair de cafe,80,Centro,Petit fours,pza,16.0
I-B614669EE0,2026-09-11 18:10:27,Eclair de cafe,73,Centro,Petit fours,pza,16.0
I-66CD9273FD,2026-09-11 18:10:28,Eclair de cafe,74,Centro,Petit fours,pza,16.0
I-116FC7C299,2026-09-11 18:10:28,Tarta de frutas,88,Sur,Pasteles,pza,155.0
I-248D3EBC5C,2026-09-11 18:10:28,Tarta de frutas,86,Sur,Pasteles,pza,155.0
I-47B27E3AEF,2026-09-11 18:10:29,Macaron mixto,91,Centro,Petit fours,pza,10.0
I-F90EA4CED9,2026-09-11 18:10:29,Brownie nogada,81,Plaza Obelie,Reposteria,pza,20.0
I-683E496665,2026-09-11 18:10:30,Croissant de almendra,88,Plaza Obelie,Viennoiserie,pza,18.0
I-7E4E2CA691,2026-09-11 18:10:30,Galleta de mantequilla,144,Norte,Reposteria,pza,6.0
I-DAB947B73D,2026-09-11 18:10:31,Cheesecake de frutos rojos,58,Plaza Obelie,Pasteles,pza,170.0
I-BB1449A5F3,2026-09-11 18:10:31,Eclair de cafe,114,Sur,Petit fours,pza,16.0
I-BA3940E467,2026-09-11 18:10:32,Tarta de frutas,79,Centro,Pasteles,pza,155.0
I-0AB8A80D5E,2026-09-11 18:10:32,Cheesecake de frutos rojos,98,Sur,Pasteles,pza,170.0
I-E2EB7FADD3,2026-09-11 18:10:33,Eclair de cafe,111,Plaza Obelie,Petit fours,pza,16.0
I-C583C9AF06,2026-09-11 18:10:33,Galleta de mantequilla,144,Norte,Reposteria,pza,6.0
I-3944403AD8,2026-09-11 18:10:34,Rol de canela,115,Norte,Viennoiserie,pza,15.0
I-5D37A4E251,2026-09-11 18:10:35,Tarta de frutas,80,Centro,Pasteles,pza,155.0
I-E5FDA162A9,2026-09-11 18:10:35,Galleta de mantequilla,81,Centro,Reposteria,pza,6.0
I-975456430B,2026-09-11 18:10:36,Galleta de mantequilla,168,Sur,Reposteria,pza,6.0
I-4A26FDDC29,2026-09-11 18:10:36,Eclair de cafe,79,Centro,Petit fours,pza,16.0
I-30B53880FF,2026-09-11 18:10:37,Eclair de cafe,103,Plaza Obelie,Petit fours,pza,16.0
I-4838F8211B,2026-09-11 18:10:38,Rol de canela,107,Norte,Viennoiserie,pza,15.0
I-3A6119BC57,2026-09-11 18:10:38,Croissant de almendra,105,Sur,Viennoiserie,pza,18.0
I-5616BDAC59,2026-09-11 18:10:39,Tarta de frutas,88,Sur,Pasteles,pza,155.0
I-B39FD66191,2026-09-11 18:10:40,Pastel de chocolate,100,Plaza Obelie,Pasteles,pza,150.0
I-A52D301E8E,2026-09-11 18:10:40,Rol de canela,34,Sur,Viennoiserie,pza,15.0
I-765DC498E4,2026-09-11 18:10:41,Pastel de chocolate,97,Plaza Obelie,Pasteles,pza,150.0
I-A234DD3416,2026-09-11 18:10:42,Tarta de frutas,91,Centro,Pasteles,pza,155.0
I-37AEAA84FE,2026-09-11 18:10:42,Croissant de almendra,127,Norte,Viennoiserie,pza,18.0
I-65C894ADDC,2026-09-11 18:10:43,Croissant de almendra,122,Norte,Viennoiserie,pza,18.0
I-278FDFCC80,2026-09-11 18:10:44,Pastel de chocolate,36,Norte,Pasteles,pza,150.0
I-55B092E733,2026-09-11 18:10:44,Baguette tradicional,146,Centro,Panaderia,pza,9.0
I-CDB4729455,2026-09-11 18:10:45,Pastel de chocolate,31,Norte,Pasteles,pza,150.0
I-C524FC7B86,2026-09-11 18:10:46,Tarta de frutas,94,Centro,Pasteles,pza,155.0
I-CC4830D791,2026-09-11 18:10:46,Rol de canela,48,Plaza Obelie,Viennoiserie,pza,15.0
I-6140087848,2026-09-11 18:10:47,Eclair de cafe,104,Plaza Obelie,Petit fours,pza,16.0
I-637B81D99A,2026-09-11 18:10:47,Croissant de almendra,125,Centro,Viennoiserie,pza,18.0
I-E6C0F6A0E4,2026-09-11 18:10:48,Galleta de mantequilla,64,Plaza Obelie,Reposteria,pza,6.0
I-7921507FF4,2026-09-11 18:10:48,Croissant de almendra,102,Sur,Viennoiserie,pza,18.0
I-4EE49CCBB2,2026-09-11 18:10:49,Brownie nogada,75,Plaza Obelie,Reposteria,pza,20.0
I-37DBD7CFF1,2026-09-11 18:10:50,Pastel de chocolate,59,Sur,Pasteles,pza,150.0
I-6A4C3B038B,2026-09-11 18:10:50,Macaron mixto,78,Sur,Petit fours,pza,10.0
I-FD4B810690,2026-09-11 18:10:51,Cheesecake de frutos rojos,38,Centro,Pasteles,pza,170.0
I-26FE63E9BE,2026-09-11 18:10:52,Cheesecake de frutos rojos,68,Plaza Obelie,Pasteles,pza,170.0
I-B6F96DD2F2,2026-09-11 18:10:52,Brownie nogada,64,Sur,Reposteria,pza,20.0
I-181F971A30,2026-09-11 18:10:53,Brownie nogada,38,Norte,Reposteria,pza,20.0
I-CA4D288C6E,2026-09-11 18:10:53,Baguette tradicional,66,Plaza Obelie,Panaderia,pza,9.0
I-5E36A9235B,2026-09-11 18:10:54,Cheesecake de frutos rojos,99,Sur,Pasteles,pza,170.0
I-3FA93D0798,2026-09-11 18:10:54,Baguette tradicional,75,Sur,Panaderia,pza,9.0
I-A011F1A509,2026-09-11 18:10:55,Baguette tradicional,109,Norte,Panaderia,pza,9.0
I-0EBD23BA9E,2026-09-11 18:10:55,Pastel de chocolate,32,Norte,Pasteles,pza,150.0
I-BE79F13DDB,2026-09-11 18:10:56,Baguette tradicional,106,Norte,Panaderia,pza,9.0
I-539BA554F1,2026-09-11 18:10:56,Macaron mixto,52,Norte,Petit fours,pza,10.0
I-23D3A17D9D,2026-09-11 18:10:57,Brownie nogada,87,Plaza Obelie,Reposteria,pza,20.0
I-38CCDBE017,2026-09-11 18:10:57,Eclair de cafe,106,Sur,Petit fours,pza,16.0
I-B2D32C272E,2026-09-11 18:10:58,Brownie nogada,83,Plaza Obelie,Reposteria,pza,20.0
I-C86E4559D5,2026-09-11 18:10:58,Brownie nogada,57,Sur,Reposteria,pza,20.0
I-49673966BF,2026-09-11 18:10:59,Galleta de mantequilla,148,Norte,Reposteria,pza,6.0
I-F57BC39AF1,2026-09-11 18:11:00,Brownie nogada,78,Plaza Obelie,Reposteria,pza,20.0
I-59C591D7EA,2026-09-11 18:11:00,Rol de canela,46,Plaza Obelie,Viennoiserie,pza,15.0
I-6A246EDE7F,2026-09-11 18:11:00,Eclair de cafe,116,Sur,Petit fours,pza,16.0
I-5054952FD8,2026-09-11 18:11:01,Cheesecake de frutos rojos,107,Sur,Pasteles,pza,170.0
I-9AF1A445BD,2026-09-11 18:11:02,Eclair de cafe,51,Norte,Petit fours,pza,16.0
I-2A7F11DB7D,2026-09-11 18:11:02,Rol de canela,42,Sur,Viennoiserie,pza,15.0
I-B48249F119,2026-09-11 18:11:03,Pastel de chocolate,51,Sur,Pasteles,pza,150.0
I-F89FE64B46,2026-09-11 18:11:04,Pastel de chocolate,95,Plaza Obelie,Pasteles,pza,150.0
I-EE64D62FF9,2026-09-11 18:11:04,Eclair de cafe,100,Plaza Obelie,Petit fours,pza,16.0
I-393CAF7887,2026-09-11 18:11:05,Baguette tradicional,142,Centro,Panaderia,pza,9.0
I-1630264B75,2026-09-11 18:11:05,Eclair de cafe,77,Centro,Petit fours,pza,16.0
I-939BCBEAC3,2026-09-11 18:11:06,Croissant de almendra,99,Plaza Obelie,Viennoiserie,pza,18.0
I-C430B190E2,2026-09-11 18:11:06,Pastel de chocolate,146,Centro,Pasteles,pza,150.0
I-8BE22796DE,2026-09-11 18:11:07,Pastel de chocolate,31,Norte,Pasteles,pza,150.0
I-90C4B29C4A,2026-09-11 18:11:07,Brownie nogada,44,Norte,Reposteria,pza,20.0
I-A20179F2E8,2026-09-11 18:11:08,Croissant de almendra,97,Plaza Obelie,Viennoiserie,pza,18.0
I-DC47FDAAD3,2026-09-11 18:11:08,Baguette tradicional,139,Centro,Panaderia,pza,9.0
I-1F700A27FC,2026-09-11 18:11:09,Tarta de frutas,93,Sur,Pasteles,pza,155.0
I-816F39BFEE,2026-09-11 18:11:09,Galleta de mantequilla,72,Plaza Obelie,Reposteria,pza,6.0
I-CFF016E58D,2026-09-11 18:11:10,Rol de canela,41,Centro,Viennoiserie,pza,15.0
I-7E2B4BD41A,2026-09-11 18:11:10,Pastel de chocolate,145,Centro,Pasteles,pza,150.0
I-47B9F99196,2026-09-11 18:11:11,Brownie nogada,40,Norte,Reposteria,pza,20.0
I-F7A04298B4,2026-09-11 18:11:12,Tarta de frutas,87,Sur,Pasteles,pza,155.0
I-74F032DE65,2026-09-11 18:11:12,Brownie nogada,45,Norte,Reposteria,pza,20.0
I-4B8DE3E656,2026-09-11 18:11:13,Baguette tradicional,73,Sur,Panaderia,pza,9.0
I-BED5DC74B6,2026-09-11 18:11:13,Rol de canela,103,Norte,Viennoiserie,pza,15.0
I-3FC54676C6,2026-09-11 18:11:14,Brownie nogada,48,Norte,Reposteria,pza,20.0
I-7E9A0912D3,2026-09-11 18:11:14,Galleta de mantequilla,74,Plaza Obelie,Reposteria,pza,6.0
I-A811546CDC,2026-09-11 18:11:15,Macaron mixto,103,Centro,Petit fours,pza,10.0
I-CA0BBD6B20,2026-09-11 18:11:15,Eclair de cafe,117,Sur,Petit fours,pza,16.0
I-92E86E3154,2026-09-11 18:11:16,Cheesecake de frutos rojos,114,Norte,Pasteles,pza,170.0
I-974376FC43,2026-09-11 18:11:17,Baguette tradicional,76,Plaza Obelie,Panaderia,pza,9.0
I-02069BD2EC,2026-09-11 18:11:17,Baguette tradicional,149,Centro,Panaderia,pza,9.0
I-C0AD1D6EFD,2026-09-11 18:11:18,Eclair de cafe,112,Plaza Obelie,Petit fours,pza,16.0
I-26134A2B30,2026-09-11 18:11:19,Tarta de frutas,126,Norte,Pasteles,pza,155.0
I-9EAFCD78E2,2026-09-11 18:11:19,Rol de canela,110,Norte,Viennoiserie,pza,15.0
I-544EFDA860,2026-09-11 18:11:20,Tarta de frutas,92,Sur,Pasteles,pza,155.0
I-896D665892,2026-09-11 18:11:21,Macaron mixto,101,Centro,Petit fours,pza,10.0
I-4E790CE0A6,2026-09-11 18:11:21,Brownie nogada,51,Norte,Reposteria,pza,20.0
I-F5B0E3C129,2026-09-11 18:11:22,Galleta de mantequilla,74,Plaza Obelie,Reposteria,pza,6.0
I-74C2A2A2BF,2026-09-11 18:11:22,Galleta de mantequilla,147,Norte,Reposteria,pza,6.0
I-AB1E2236AF,2026-09-11 18:11:23,Eclair de cafe,77,Centro,Petit fours,pza,16.0
I-99A75669BA,2026-09-11 18:11:24,Rol de canela,35,Centro,Viennoiserie,pza,15.0
I-E27B5352D5,2026-09-11 18:11:24,Rol de canela,117,Norte,Viennoiserie,pza,15.0
I-F5B2D45DF3,2026-09-11 18:11:25,Croissant de almendra,94,Sur,Viennoiserie,pza,18.0
I-6B0F546CE8,2026-09-11 18:11:26,Rol de canela,57,Plaza Obelie,Viennoiserie,pza,15.0
I-FEAAA12994,2026-09-11 18:11:26,Tarta de frutas,92,Centro,Pasteles,pza,155.0
I-73B11C8982,2026-09-11 18:11:27,Galleta de mantequilla,93,Centro,Reposteria,pza,6.0
I-027E5CFDCA,2026-09-11 18:11:27,Tarta de frutas,86,Centro,Pasteles,pza,155.0
I-5DA85DB2EB,2026-09-11 18:11:28,Brownie nogada,37,Centro,Reposteria,pza,20.0
I-EE033F92AC,2026-09-11 18:11:28,Cheesecake de frutos rojos,113,Sur,Pasteles,pza,170.0
I-E0AB3CEA62,2026-09-11 18:11:29,Rol de canela,61,Plaza Obelie,Viennoiserie,pza,15.0
I-4BA46C8287,2026-09-11 18:11:30,Eclair de cafe,73,Centro,Petit fours,pza,16.0
I-E2ABEEE293,2026-09-11 18:11:30,Pastel de chocolate,95,Plaza Obelie,Pasteles,pza,150.0
I-CA06BDE628,2026-09-11 18:11:31,Macaron mixto,84,Plaza Obelie,Petit fours,pza,10.0
I-81BCE9071A,2026-09-11 18:11:31,Rol de canela,51,Sur,Viennoiserie,pza,15.0
I-CDDBF6518A,2026-09-11 18:11:32,Galleta de mantequilla,76,Plaza Obelie,Reposteria,pza,6.0
I-1ED1FA97A9,2026-09-11 18:11:33,Rol de canela,52,Sur,Viennoiserie,pza,15.0
I-705F86A685,2026-09-11 18:11:33,Tarta de frutas,102,Sur,Pasteles,pza,155.0
I-72112E00CA,2026-09-11 18:11:34,Tarta de frutas,109,Sur,Pasteles,pza,155.0
I-89E5806399,2026-09-11 18:11:34,Eclair de cafe,110,Sur,Petit fours,pza,16.0
I-97AB655334,2026-09-11 18:11:35,Brownie nogada,71,Plaza Obelie,Reposteria,pza,20.0
I-B034F28712,2026-09-11 18:11:36,Baguette tradicional,88,Plaza Obelie,Panaderia,pza,9.0
I-45EFB7456D,2026-09-11 18:11:36,Croissant de almendra,86,Sur,Viennoiserie,pza,18.0
I-31601D05B4,2026-09-11 18:11:37,Tarta de frutas,112,Plaza Obelie,Pasteles,pza,155.0
I-532D0468D0,2026-09-11 18:11:37,Eclair de cafe,120,Plaza Obelie,Petit fours,pza,16.0
I-5B021AA954,2026-09-11 18:11:38,Pastel de chocolate,60,Sur,Pasteles,pza,150.0
I-1E4E33ED23,2026-09-11 18:11:38,Pastel de chocolate,95,Plaza Obelie,Pasteles,pza,150.0
I-19E6AE6A2E,2026-09-11 18:11:38,Tarta de frutas,133,Norte,Pasteles,pza,155.0
I-96B67B21CF,2026-09-11 18:11:39,Croissant de almendra,107,Plaza Obelie,Viennoiserie,pza,18.0
I-66BFE5C762,2026-09-11 18:11:39,Rol de canela,118,Norte,Viennoiserie,pza,15.0
I-C8CA094D32,2026-09-11 18:11:40,Macaron mixto,46,Norte,Petit fours,pza,10.0
I-75E33F8809,2026-09-11 18:11:40,Brownie nogada,56,Sur,Reposteria,pza,20.0
I-3D309938EC,2026-09-11 18:11:41,Baguette tradicional,151,Centro,Panaderia,pza,9.0
I-6A7271816D,2026-09-11 18:11:41,Galleta de mantequilla,173,Sur,Reposteria,pza,6.0
