id_pago,id_venta,fecha_hora,metodo_pago,monto,estado,referencia
P-54D70E1CEE,V-D0CE648EDF,2026-09-11 18:12:48,tarjeta,180.0,aprobado,REF-E313D8DC
P-CA0E5C4AA2,V-8EB9DFFD17,2026-09-11 18:12:49,efectivo,45.0,aprobado,REF-BFE18EDE
P-713644CA82,V-D68647B0AE,2026-09-11 18:12:49,tarjeta,54.0,pendiente,REF-E2268BE5
P-1E6B5E1CA3,V-ED9DCE7A72,2026-09-11 18:12:50,tarjeta,84.0,aprobado,REF-4A584343
P-2577629A77,V-FD1E102740,2026-09-11 18:12:50,vale,45.0,aprobado,REF-A42AC1E7
P-1A35A06C99,V-AEE145E112,2026-09-11 18:12:51,efectivo,240.0,aprobado,REF-0D8B0748
P-C74107AF1B,V-B524B4D523,2026-09-11 18:12:51,vale,55.0,aprobado,REF-0BF5EBEF
P-A59BE737E2,V-EFF019D574,2026-09-11 18:12:52,tarjeta,140.0,aprobado,REF-CE121DD7
P-3420FEA0CC,V-D93A6272C2,2026-09-11 18:12:52,efectivo,1260.0,aprobado,REF-8F38E40D
P-09550EE22D,V-FB47AED8AD,2026-09-11 18:12:53,transferencia,18.0,aprobado,REF-92B572D1
P-DB9525AEAF,V-D8567E1B00,2026-09-11 18:12:53,transferencia,240.0,aprobado,REF-0F3774AF
P-BD3DA91B65,V-AB86211C11,2026-09-11 18:12:54,tarjeta,55.0,aprobado,REF-A0D50788
P-214128AAC0,V-A415A115C6,2026-09-11 18:12:55,vale,380.0,aprobado,REF-11AA35CB
P-9B136E8846,V-F7FF7375A3,2026-09-11 18:12:55,transferencia,840.0,aprobado,REF-EB2A3492
P-C78A746A91,V-1C2DFBE097,2026-09-11 18:12:56,vale,160.0,pendiente,REF-C50E02DC
P-8BD7CBC9F4,V-284EC8A709,2026-09-11 18:12:57,vale,135.0,pendiente,REF-CD30057A
P-23FEFA2E40,V-8693A4E079,2026-09-11 18:12:57,efectivo,1680.0,aprobado,REF-6A911E19
P-7690A6B5FF,V-FC001078AF,2026-09-11 18:12:58,efectivo,252.0,pendiente,REF-7084E279
P-CE69DD0AF2,V-0DFE203F15,2026-09-11 18:12:59,transferencia,18.0,aprobado,REF-7C6DF6BF
P-903924793C,V-4522A2EC5A,2026-09-11 18:12:59,vale,144.0,aprobado,REF-D7BA0B17
P-BB9B454636,V-6FA96963CB,2026-09-11 18:13:00,tarjeta,144.0,aprobado,REF-D22C05D7
P-6B4EF32EF7,V-674D737B5E,2026-09-11 18:13:00,tarjeta,168.0,aprobado,REF-2E779F7F
P-E9FDFC691A,V-7E07745F1E,2026-09-11 18:13:01,transferencia,110.0,aprobado,REF-7F2D1F43
P-AEAF4C045F,V-81FE1A4A81,2026-09-11 18:13:01,vale,225.0,aprobado,REF-530B9626
P-9B35244979,V-E79728107C,2026-09-11 18:13:02,vale,840.0,aprobado,REF-C082B967
P-E65F0F4C99,V-27536723C1,2026-09-11 18:13:02,efectivo,2280.0,aprobado,REF-C473F176
P-1991F742F1,V-3A848B5F46,2026-09-11 18:13:03,efectivo,56.0,aprobado,REF-AD9019C5
P-3865F9F414,V-92541D7B55,2026-09-11 18:13:04,transferencia,18.0,aprobado,REF-E4792238
P-C527CA4778,V-68BB87C95C,2026-09-11 18:13:04,tarjeta,420.0,aprobado,REF-B96B5B82
P-B4D4A6DB96,V-0E723F804C,2026-09-11 18:13:05,efectivo,90.0,aprobado,REF-89D3BEBF
P-1532FDB149,V-CE0655A4D2,2026-09-11 18:13:05,efectivo,2340.0,aprobado,REF-088892A5
P-3890B0DA2F,V-D30E354858,2026-09-11 18:13:05,efectivo,165.0,aprobado,REF-8E5BEB4F
P-074F8D0F28,V-8A9BC5530F,2026-09-11 18:13:06,efectivo,32.0,aprobado,REF-946D6C2E
P-69C8AE5C29,V-0BDAE4E8CC,2026-09-11 18:13:07,tarjeta,112.0,aprobado,REF-48A957BB
P-AA5F0DA5E6,V-19B6DE6215,2026-09-11 18:13:07,efectivo,380.0,pendiente,REF-6D2641C9
P-FF00A265F8,V-6A2CB8D8D8,2026-09-11 18:13:08,efectivo,96.0,aprobado,REF-26D038BA
P-C1FADBECE1,V-370B056001,2026-09-11 18:13:09,transferencia,840.0,aprobado,REF-A83E699A
P-9696B50768,V-513D261503,2026-09-11 18:13:09,tarjeta,126.0,aprobado,REF-0CFEB24A
P-A8545458F8,V-9D20425A7F,2026-09-11 18:13:10,vale,96.0,aprobado,REF-716FCA1F
P-1DF4D9FB98,V-07D3B3E4D7,2026-09-11 18:13:10,vale,210.0,aprobado,REF-E3D7F0C1
P-2DEAD55342,V-9040E0255C,2026-09-11 18:13:11,efectivo,220.0,aprobado,REF-8BA467F1
P-9A04366AFA,V-9D5A807A71,2026-09-11 18:13:11,vale,32.0,pendiente,REF-FCB36513
P-0FEB3632D2,V-D0DB55BD59,2026-09-11 18:13:12,transferencia,160.0,pendiente,REF-FAFE5E54
P-23487DE10C,V-8805393DE8,2026-09-11 18:13:13,vale,160.0,pendiente,REF-ADA0A89D
P-A3F7871928,V-3BC69EF2E0,2026-09-11 18:13:13,efectivo,42.0,aprobado,REF-1548F293
P-77C2111560,V-6B5E53171B,2026-09-11 18:13:14,tarjeta,252.0,aprobado,REF-BB18840F
P-AC664B2BD1,V-94EB3E5C94,2026-09-11 18:13:15,transferencia,1900.0,aprobado,REF-2FF40FD0
P-23DA1A7F35,V-C70635B9BA,2026-09-11 18:13:15,efectivo,84.0,aprobado,REF-52F4F4A1
P-912BB33991,V-122B090E36,2026-09-11 18:13:16,efectivo,2100.0,aprobado,REF-5E98D30F
P-E338E049D2,V-5879700E12,2026-09-11 18:13:16,tarjeta,90.0,pendiente,REF-2F12866A
P-480EB4722B,V-83B070ED76,2026-09-11 18:13:17,efectivo,380.0,aprobado,REF-9D79641E
P-837EFA635C,V-281E09605D,2026-09-11 18:13:18,vale,1170.0,aprobado,REF-03CA7019
P-B93550D013,V-A4E44251BA,2026-09-11 18:13:18,transferencia,168.0,pendiente,REF-1D3D5A6A
P-5DDA5295D9,V-FD58982398,2026-09-11 18:13:19,tarjeta,96.0,pendiente,REF-2F99CFC6
P-A5BEEC4F7B,V-4FCF308519,2026-09-11 18:13:19,efectivo,192.0,pendiente,REF-D5863430
P-0C596D0333,V-4E48ADC83F,2026-09-11 18:13:20,tarjeta,32.0,aprobado,REF-F0EA72E0
P-4A92F52C7B,V-F34C532F0B,2026-09-11 18:13:21,transferencia,126.0,aprobado,REF-4FC3EE21
P-101882B496,V-17A717833A,2026-09-11 18:13:21,transferencia,1950.0,aprobado,REF-B1391B69
P-08E18D64DD,V-13915E3E75,2026-09-11 18:13:22,transferencia,2100.0,pendiente,REF-88239F1D
P-21A6094E07,V-CDC437FB77,2026-09-11 18:13:23,tarjeta,18.0,pendiente,REF-C1C69B1A
P-B86D7E6D33,V-229DEF528F,2026-09-11 18:13:23,efectivo,64.0,pendiente,REF-D29F6890
P-0491B25AA7,V-EA530C854B,2026-09-11 18:13:24,efectivo,760.0,aprobado,REF-4A265807
P-A09D887912,V-4329517A0B,2026-09-11 18:13:24,efectivo,380.0,pendiente,REF-3AF37790
P-AD4C605FB2,V-295BF85F6E,2026-09-11 18:13:25,tarjeta,220.0,aprobado,REF-E8AF3560
P-AB6D8FF152,V-C9F3CE01F1,2026-09-11 18:13:25,efectivo,56.0,aprobado,REF-7D7DF8DC
P-48E2FB7D22,V-98758CCB06,2026-09-11 18:13:26,vale,84.0,pendiente,REF-3097382C
P-C055F1A0AD,V-E0F3FCE8F0,2026-09-11 18:13:26,tarjeta,110.0,aprobado,REF-BF0837AC
P-BB41E03119,V-E0A8206D43,2026-09-11 18:13:27,tarjeta,288.0,aprobado,REF-25CA731C
P-29E40272A5,V-83B0882CDA,2026-09-11 18:13:28,transferencia,112.0,aprobado,REF-FCC0BA4B
P-D7247EA874,V-1654925E76,2026-09-11 18:13:28,vale,1260.0,aprobado,REF-D54D9AD8
P-C9A9F2A1EE,V-F8849BED65,2026-09-11 18:13:29,transferencia,42.0,aprobado,REF-35E3F2A2
P-3B9F188C3B,V-CDE5003831,2026-09-11 18:13:29,transferencia,1260.0,pendiente,REF-F58136F6
P-31A1CCB3A4,V-B897560B1F,2026-09-11 18:13:30,tarjeta,252.0,pendiente,REF-E026D3FD
P-C080D6BBBA,V-C096411DE8,2026-09-11 18:13:31,efectivo,275.0,aprobado,REF-CE659C1E
P-1BA6BD6C79,V-D60F5A6ED8,2026-09-11 18:13:31,transferencia,220.0,aprobado,REF-575C07C6
P-7B436550D6,V-E1B114D923,2026-09-11 18:13:32,tarjeta,18.0,aprobado,REF-9AEE5805
P-B69AC2A31C,V-E9ABFC65A2,2026-09-11 18:13:32,vale,840.0,aprobado,REF-2A08214B
P-24CB6DC399,V-EFE2A1DD04,2026-09-11 18:13:33,efectivo,108.0,aprobado,REF-12C144B2
P-45C1444922,V-52A8FEADC9,2026-09-11 18:13:33,vale,28.0,aprobado,REF-CFC26212
P-229780ACFD,V-3B64706BFC,2026-09-11 18:13:34,transferencia,90.0,aprobado,REF-5E99C82D
P-9E25D4D172,V-E4F5C9AEDF,2026-09-11 18:13:34,tarjeta,56.0,aprobado,REF-2F9C57CF
P-BD362BBCDC,V-20248B4517,2026-09-11 18:13:35,tarjeta,192.0,aprobado,REF-ACF37503
P-BDE864EB23,V-87D0FCE2C6,2026-09-11 18:13:35,efectivo,275.0,pendiente,REF-368E268A
P-29E3E765F1,V-59A2854339,2026-09-11 18:13:36,vale,48.0,aprobado,REF-74C6FDA6
P-B03BD09352,V-81C0FE8D14,2026-09-11 18:13:37,vale,270.0,aprobado,REF-CC089B21
P-FFCC6307F8,V-237AB15D3B,2026-09-11 18:13:37,efectivo,72.0,aprobado,REF-D756BFAC
P-EDA9A2A14A,V-EC8288BB9B,2026-09-11 18:13:38,transferencia,1680.0,pendiente,REF-50D9C28B
P-DF2EF7D741,V-CD04B5F252,2026-09-11 18:13:38,efectivo,380.0,aprobado,REF-ED209D06
P-F9DE122111,V-A0B6769851,2026-09-11 18:13:39,tarjeta,32.0,aprobado,REF-22ACA54E
P-89A11B5FCE,V-3715822249,2026-09-11 18:13:39,transferencia,108.0,pendiente,REF-15708724
P-507E830531,V-EA72536849,2026-09-11 18:13:40,tarjeta,192.0,aprobado,REF-5FBCBD52
P-89A11B5FCE,V-3715822249,2026-09-11 18:13:39,transferencia,108.0,pendiente,REF-15708724
P-10AA5CAB1B,V-52F13C8C40,2026-09-11 18:14:12,vale,64.0,pendiente,REF-AAD1C7DB
P-4C03012018,V-692D1EA3D4,2026-09-11 18:14:12,efectivo,55.0,aprobado,REF-177BC3DC
P-C7784E314C,V-2986711E49,2026-09-11 18:14:13,tarjeta,380.0,pendiente,REF-0D74A92F
P-27A0296236,V-1A45CA91E2,2026-09-11 18:14:14,transferencia,2100.0,pendiente,REF-DC14FC21
P-8BCBC1C60F,V-4E03211F8D,2026-09-11 18:14:14,tarjeta,112.0,aprobado,REF-A036322C
P-C770BFD9F4,V-DF2580A5A3,2026-09-11 18:14:15,tarjeta,168.0,aprobado,REF-4825A5DE
P-FC234F1408,V-2D160FB130,2026-09-11 18:14:15,vale,2520.0,aprobado,REF-2A809977
P-A6BE02F09F,V-333D097CBD,2026-09-11 18:14:15,transferencia,108.0,pendiente,REF-228BA9E1
P-20D717299B,V-6DDB6A2EE4,2026-09-11 18:14:16,transferencia,36.0,aprobado,REF-943898F1
P-DDF62DFD0E,V-75D764AA30,2026-09-11 18:14:17,transferencia,96.0,pendiente,REF-77A4088F
P-1A5A706058,V-72A5DF23AF,2026-09-11 18:14:17,tarjeta,28.0,aprobado,REF-B472E7D4
P-C96453D314,V-940E024D06,2026-09-11 18:14:18,tarjeta,108.0,aprobado,REF-63C0AEC4
P-5D92DF2898,V-A43671F534,2026-09-11 18:14:19,efectivo,240.0,pendiente,REF-B56EA5DE
P-308AE9D5E0,V-A62F534DD5,2026-09-11 18:14:19,tarjeta,1260.0,aprobado,REF-55B73B63
P-B48A1EFEA3,V-689F3DF57F,2026-09-11 18:14:20,vale,2340.0,aprobado,REF-89C3EABA
P-3887453AA4,V-3F80723A08,2026-09-11 18:14:20,tarjeta,108.0,aprobado,REF-025B2940
P-08FC4D7A70,V-A2E9CF961D,2026-09-11 18:14:21,tarjeta,135.0,aprobado,REF-D7D7DC3F
P-F7C3D4F634,V-EC7F072F3D,2026-09-11 18:14:21,efectivo,140.0,pendiente,REF-258BE364
P-64CE9FE586,V-7D05D49AA7,2026-09-11 18:14:22,transferencia,380.0,pendiente,REF-EF192098
P-BC192F0A49,V-E7A8E3EE41,2026-09-11 18:14:23,transferencia,252.0,aprobado,REF-621C0134
P-A6862AD63F,V-D9AE4AF263,2026-09-11 18:14:23,efectivo,330.0,aprobado,REF-8252B9AB
P-87055E36C2,V-B37A5D8716,2026-09-11 18:14:24,tarjeta,330.0,aprobado,REF-672613E3
P-B9EC216600,V-371F4F4B31,2026-09-11 18:14:25,efectivo,56.0,pendiente,REF-4547EDB3
P-C49DFEBD11,V-1DFD1B4B74,2026-09-11 18:14:25,vale,210.0,aprobado,REF-53FE9899
P-4257DFE092,V-FD1210CDC7,2026-09-11 18:14:26,tarjeta,760.0,aprobado,REF-54BC7DA0
P-FEB7A46885,V-81C5AA1EBB,2026-09-11 18:14:27,tarjeta,180.0,pendiente,REF-A2362FA4
P-AFE26B6BB9,V-B97EAD8403,2026-09-11 18:14:27,tarjeta,32.0,aprobado,REF-5ECF2373
P-EFCB54D3B1,V-229A808F24,2026-09-11 18:14:28,vale,28.0,pendiente,REF-8911109C
P-A78DEA15C6,V-EDB1065C02,2026-09-11 18:14:29,efectivo,48.0,pendiente,REF-6C92A680
P-A7F1BA3E3E,V-5FDE5C4951,2026-09-11 18:14:29,efectivo,2340.0,aprobado,REF-DA03CB8F
P-30A55C1DC8,V-A4BCD41597,2026-09-11 18:14:30,vale,160.0,aprobado,REF-576B0176
P-6CA08F07AE,V-37AF17AD57,2026-09-11 18:14:31,tarjeta,168.0,aprobado,REF-98888439
P-36A458A664,V-C974A00B9B,2026-09-11 18:14:31,transferencia,180.0,pendiente,REF-D55A123D
P-DAAE16958F,V-3C93755A07,2026-09-11 18:14:32,efectivo,72.0,aprobado,REF-3DC97A75
P-F0B8E48EEC,V-52E7AA0886,2026-09-11 18:14:32,vale,168.0,aprobado,REF-218EC3C7
P-FBDA439D63,V-8C88BCD87A,2026-09-11 18:14:33,transferencia,420.0,aprobado,REF-4A7DECB5
P-79284BCA84,V-024D7AF817,2026-09-11 18:14:34,transferencia,42.0,pendiente,REF-52602F22
P-7029082031,V-EBEAACBB28,2026-09-11 18:14:35,transferencia,110.0,aprobado,REF-29546079
P-464D92EF9D,V-CE312A3BF7,2026-09-11 18:14:35,efectivo,96.0,pendiente,REF-E6BBAF2C
P-5ACC948C07,V-9C82263A90,2026-09-11 18:14:36,tarjeta,32.0,aprobado,REF-8430D646
P-AEB9C45E91,V-B906ACE8F5,2026-09-11 18:14:36,vale,1520.0,pendiente,REF-B6DF2FF3
P-879C88FDC8,V-8DE11488EA,2026-09-11 18:14:36,tarjeta,168.0,aprobado,REF-B7DD29AB
P-0200F56346,V-12205CA58E,2026-09-11 18:14:37,transferencia,1520.0,aprobado,REF-96841FA6
P-CCA43D29A1,V-CF84BD55CF,2026-09-11 18:14:37,efectivo,110.0,aprobado,REF-9B1FFCCF
P-FA9AE936A8,V-8D6CA6F7D4,2026-09-11 18:14:38,efectivo,840.0,aprobado,REF-E64D8CB8
P-EADB1FE032,V-243E65E254,2026-09-11 18:14:38,transferencia,2100.0,pendiente,REF-01349BC8
P-6F653EDD98,V-82718F3EC3,2026-09-11 18:14:39,efectivo,330.0,aprobado,REF-DC3DEE4B
P-67E4E6BCC9,V-FE603CCF7B,2026-09-11 18:14:39,transferencia,220.0,aprobado,REF-7AEED6C6
P-71EC31C838,V-66F9B2EBB9,2026-09-11 18:14:40,vale,42.0,aprobado,REF-D2AE05E2
P-0AE4CD7EBC,V-689671E4AC,2026-09-11 18:14:40,vale,2280.0,aprobado,REF-8B1676FD
P-E025304DCF,V-58622DD6D5,2026-09-11 18:14:41,efectivo,45.0,pendiente,REF-FE40E3E0
P-93949BE178,V-16F12A0674,2026-09-11 18:14:41,transferencia,2520.0,aprobado,REF-415129D1
P-A2A85EA08A,V-01F3409920,2026-09-11 18:14:42,vale,160.0,pendiente,REF-25657EB8
P-7B3E878BE8,V-DF67BF0680,2026-09-11 18:14:42,transferencia,252.0,aprobado,REF-A976CF74
P-DBDF10D336,V-B434935D44,2026-09-11 18:14:43,vale,1950.0,aprobado,REF-369FD86D
P-A0D49B9CB8,V-0236FEE0F9,2026-09-11 18:14:44,efectivo,140.0,aprobado,REF-D6A475D7
P-69C8750D35,V-81DB0F03BF,2026-09-11 18:14:44,transferencia,2280.0,aprobado,REF-A54E41B8
P-D97E1E06C3,V-4E5CA8D938,2026-09-11 18:14:45,tarjeta,96.0,aprobado,REF-4854D8DA
P-3400780F50,V-7FA7296044,2026-09-11 18:14:45,efectivo,84.0,pendiente,REF-03CC1AB4
P-02CA397399,V-C8742E5795,2026-09-11 18:14:46,tarjeta,90.0,aprobado,REF-20B633CC
P-7084837140,V-6DE1F2D016,2026-09-11 18:14:47,transferencia,2340.0,pendiente,REF-5343388A
P-2596E3611D,V-558BA05DCF,2026-09-11 18:14:47,transferencia,2520.0,aprobado,REF-92ABEC79
P-3526C56ED2,V-D073F2BE1D,2026-09-11 18:14:48,efectivo,225.0,aprobado,REF-2B4C399C
P-27ED0CC084,V-FB7042F6D5,2026-09-11 18:14:49,efectivo,1170.0,aprobado,REF-BFFE79CE
P-DF08E519E2,V-1A4C27DCBA,2026-09-11 18:14:49,transferencia,270.0,aprobado,REF-D20BCF2B
P-247EF38212,V-BE949FE789,2026-09-11 18:14:50,tarjeta,420.0,aprobado,REF-99866081
P-D57CE531C5,V-751EC44B57,2026-09-11 18:14:51,tarjeta,36.0,aprobado,REF-43B39C9B
P-69C6501EF7,V-BECFE1A0BA,2026-09-11 18:14:51,efectivo,225.0,aprobado,REF-519C3DE5
P-99B8B8B988,V-84D61BA93D,2026-09-11 18:14:52,vale,54.0,aprobado,REF-25FE9EA3
P-5198A4C3B1,V-8646BD58CF,2026-09-11 18:14:52,tarjeta,45.0,aprobado,REF-B4A399BA
P-0CF7ABBEE4,V-04AB2E1B5B,2026-09-11 18:14:53,efectivo,270.0,pendiente,REF-D5FE7B06
P-A6D3C0E966,V-AFCE708DE5,2026-09-11 18:14:54,transferencia,32.0,aprobado,REF-20DD6513
P-3E6AC83484,V-AF7696E68C,2026-09-11 18:14:54,vale,18.0,aprobado,REF-27EFD576
P-AFC136566E,V-FA14384CE6,2026-09-11 18:14:55,vale,55.0,aprobado,REF-D402BA56
P-899F0D1FB6,V-41EE0DFB0B,2026-09-11 18:14:56,vale,18.0,aprobado,REF-80D76B24
P-AB94600F2C,V-E68D094F64,2026-09-11 18:14:56,efectivo,1680.0,aprobado,REF-F0B76594
P-3C060E64F0,V-EDADB83B97,2026-09-11 18:14:56,efectivo,90.0,aprobado,REF-3AB1DA30
P-2A625DBAB8,V-696A66A229,2026-09-11 18:14:57,efectivo,42.0,aprobado,REF-CCF7D653
P-4D5D5D32A5,V-8633753B96,2026-09-11 18:14:57,tarjeta,225.0,aprobado,REF-D779416A
P-CA9DE3A561,V-6C01264980,2026-09-11 18:14:58,vale,108.0,pendiente,REF-D25D1683
P-7D7DE5F7C4,V-4FEE51E87A,2026-09-11 18:14:58,vale,18.0,pendiente,REF-6D83912D
P-6AA1498276,V-37E6674527,2026-09-11 18:14:59,transferencia,128.0,pendiente,REF-672B754E
P-FF7DACF1C0,V-5121F1C60D,2026-09-11 18:14:59,transferencia,64.0,aprobado,REF-0331C82A
P-BF64656809,V-B0CA754264,2026-09-11 18:15:00,transferencia,380.0,pendiente,REF-9F23C3C5
P-EF7420864D,V-CDB0A25020,2026-09-11 18:15:01,vale,420.0,aprobado,REF-4F767CD1
P-0E93D3A816,V-C147833E67,2026-09-11 18:15:01,efectivo,220.0,aprobado,REF-1D36FCD3
P-F7946C84BA,V-44E533B589,2026-09-11 18:15:02,vale,90.0,aprobado,REF-5BA1FFBD
P-20390FE361,V-ECFFC4FBB0,2026-09-11 18:15:02,vale,192.0,aprobado,REF-700DAFB9
P-59708FCD85,V-803C6D6AF7,2026-09-11 18:15:02,tarjeta,1170.0,aprobado,REF-3247DED3
P-8F84F54DED,V-C69A3E0127,2026-09-11 18:15:03,tarjeta,275.0,aprobado,REF-2026A606
P-6A93AFF7CA,V-A5A035EB10,2026-09-11 18:15:03,tarjeta,2280.0,aprobado,REF-BC8FDF0B
P-0BE1FCDFB2,V-3DC5D90D15,2026-09-11 18:15:04,transferencia,168.0,aprobado,REF-8AADBD97
P-6088A2864D,V-D46D07C4FE,2026-09-11 18:15:04,efectivo,84.0,pendiente,REF-2FC2E56B
P-9D97FEB01B,V-C48FB8CD50,2026-09-11 18:15:05,vale,55.0,pendiente,REF-A37FF383
P-911E2D2ABC,V-D59FFD98ED,2026-09-11 18:15:05,tarjeta,64.0,pendiente,REF-F6D7C27E
P-12AC8242EA,V-92FAD8E482,2026-09-11 18:15:06,tarjeta,36.0,aprobado,REF-F18A4A88
P-85C2FFB98C,V-572A45FB3A,2026-09-11 18:15:06,transferencia,240.0,pendiente,REF-94ACFB2E
P-1C0E956DC8,V-4DC6A9B384,2026-09-11 18:15:07,efectivo,160.0,pendiente,REF-5A4EEBE5
P-C891BD6963,V-D7CB63AF20,2026-09-11 18:15:07,vale,1170.0,pendiente,REF-D58B820A
P-B532C8EF00,V-22D5060759,2026-09-11 18:15:08,transferencia,2520.0,aprobado,REF-8695CD0F
P-8D5E5A3B9A,V-0618FB9CDA,2026-09-11 18:15:08,tarjeta,54.0,pendiente,REF-6A7E736F
P-591513E09B,V-C8935987D9,2026-09-11 18:15:09,tarjeta,1260.0,pendiente,REF-09E0E35B
P-85DE67DC39,V-F4223B354E,2026-09-11 18:15:09,transferencia,2520.0,aprobado,REF-395D1EFF
P-F8A7428248,V-220DEC6988,2026-09-11 18:15:10,efectivo,1260.0,aprobado,REF-60F2849B
P-7751AC6601,V-C58D130B44,2026-09-11 18:15:11,transferencia,1170.0,aprobado,REF-3413E843
P-2F952A6854,V-261353FF72,2026-09-11 18:15:11,transferencia,90.0,aprobado,REF-F72CB7AE
P-7D2B2DE88F,V-5DD70282BD,2026-09-11 18:15:12,efectivo,380.0,pendiente,REF-CC750251
P-C448891E67,V-BD9A9808F1,2026-09-11 18:15:12,tarjeta,380.0,aprobado,REF-3043EC2F
P-7173092970,V-6F9E1F994E,2026-09-11 18:15:13,vale,72.0,pendiente,REF-0680FE72
P-7262C80A18,V-7B0E906725,2026-09-11 18:15:13,tarjeta,18.0,aprobado,REF-46599C88
P-BDBABA8898,V-D9C2530A43,2026-09-11 18:15:14,efectivo,28.0,aprobado,REF-EE03B0C3
P-6A042922DF,V-4BB5C1C49E,2026-09-11 18:15:15,tarjeta,270.0,aprobado,REF-B615309A
P-6A5D91B4F3,V-5DB204D5DA,2026-09-11 18:15:15,efectivo,28.0,aprobado,REF-BF3D7FD0
P-8F88DC7D32,V-AD1DD45CF3,2026-09-11 18:15:16,efectivo,90.0,aprobado,REF-BDA6DFD1
P-66396644DE,V-CB2FDA624F,2026-09-11 18:15:17,vale,54.0,aprobado,REF-22612A72
P-9C05A2BD9B,V-245115D501,2026-09-11 18:15:18,efectivo,180.0,aprobado,REF-70D0D1A1
P-60809A7DD9,V-2D5B47710B,2026-09-11 18:15:18,vale,108.0,aprobado,REF-B1260765
P-38FC870210,V-C295B72E44,2026-09-11 18:15:19,vale,252.0,aprobado,REF-A43D68FB
P-93FCE786A9,V-64CA8E9C07,2026-09-11 18:15:19,tarjeta,225.0,pendiente,REF-462AA6DF
P-35AEA4EB60,V-EE1F9C8230,2026-09-11 18:15:20,efectivo,1680.0,pendiente,REF-52829B60
P-4CD35FECC5,V-6A14B8BCCC,2026-09-11 18:15:21,tarjeta,240.0,pendiente,REF-F51C42F3
P-EC93F6D670,V-5F9B2D934C,2026-09-11 18:15:22,transferencia,165.0,aprobado,REF-3661F843
P-6E646E9AD5,V-F23BEB7B06,2026-09-11 18:15:22,efectivo,64.0,aprobado,REF-C23C24FC
P-2C45B75B1D,V-6BDDB9AD06,2026-09-11 18:15:23,efectivo,225.0,aprobado,REF-A71C893F
P-AA04035D66,V-2662501491,2026-09-11 18:15:24,transferencia,112.0,aprobado,REF-B4678DCC
P-BF9AC894BC,V-439DFC6ACF,2026-09-11 18:15:24,transferencia,390.0,aprobado,REF-08F3C499
P-7CA79B89D7,V-C0EC86BC14,2026-09-11 18:15:25,tarjeta,380.0,pendiente,REF-E21812F1
P-D304B18F1B,V-64EFD910E5,2026-09-11 18:15:25,tarjeta,45.0,aprobado,REF-2BB50CF6
P-F28C51FF30,V-925B360FC6,2026-09-11 18:15:26,tarjeta,2100.0,pendiente,REF-C0A923D0
P-2E9E9CCE77,V-C264A43668,2026-09-11 18:15:27,efectivo,2340.0,pendiente,REF-11747299
P-AC179F13B7,V-CAC2538B17,2026-09-11 18:15:27,vale,96.0,aprobado,REF-8CF28A36
P-D61E7AE177,V-63D025B37A,2026-09-11 18:15:28,tarjeta,126.0,aprobado,REF-FDCFD674
P-3C6C5D78A7,V-81ABFECC77,2026-09-11 18:15:28,efectivo,128.0,aprobado,REF-30540366
P-8E8D13B00A,V-2DC04CFA7D,2026-09-11 18:15:28,efectivo,192.0,pendiente,REF-ECE4ADAC
P-4A542E0A18,V-6323972348,2026-09-11 18:15:29,tarjeta,240.0,aprobado,REF-A0ED0C4D
P-D366837BE5,V-FB7897CC8B,2026-09-11 18:15:29,tarjeta,252.0,pendiente,REF-DE231358
P-411E1CB45A,V-891FE9C7BA,2026-09-11 18:15:30,efectivo,160.0,aprobado,REF-067332EB
P-EAC525EC29,V-6AB04D5702,2026-09-11 18:15:30,vale,110.0,aprobado,REF-73ED1B31
P-FCA49F93DC,V-B39C9884CA,2026-09-11 18:15:31,transferencia,1170.0,aprobado,REF-C6B7AD11
P-FD30D5D065,V-27590FA5F3,2026-09-11 18:15:31,vale,96.0,aprobado,REF-6E0AE94D
P-E8D3E5FCB1,V-7F2C271612,2026-09-11 18:15:32,tarjeta,168.0,aprobado,REF-1FBC5D81
P-FB1C2BE095,V-4DE8BB77FD,2026-09-11 18:15:33,efectivo,1140.0,aprobado,REF-B0F1E5D4
P-440E1F1231,V-4207D3A18F,2026-09-11 18:15:33,vale,90.0,aprobado,REF-5FF1560D
P-CE69251ADD,V-E367909C5B,2026-09-11 18:15:34,transferencia,2340.0,aprobado,REF-B04C2F56
P-BE12899696,V-D0016EF5E7,2026-09-11 18:15:34,tarjeta,252.0,aprobado,REF-D7D3DFBA
P-890D2ECCCF,V-91AF0439AD,2026-09-11 18:15:35,transferencia,96.0,aprobado,REF-FC34C135
P-4BD4DDFD19,V-E04976B54B,2026-09-11 18:15:36,efectivo,1900.0,aprobado,REF-5548F067
P-EFCD753382,V-E9197A01DC,2026-09-11 18:15:36,tarjeta,168.0,pendiente,REF-5206E26E
P-54753F7258,V-43E6942450,2026-09-11 18:15:37,vale,760.0,aprobado,REF-04B63756
P-5576B7E9FE,V-8CD3F1BC67,2026-09-11 18:15:37,tarjeta,28.0,aprobado,REF-FC6984D3
P-BF5A8AAF59,V-F212904B21,2026-09-11 18:15:38,transferencia,2520.0,pendiente,REF-891984CE
P-6C9EB7BD76,V-2C6EEA12F8,2026-09-11 18:15:38,vale,112.0,aprobado,REF-BD6B55D7
P-B787E800AC,V-FDC9B23886,2026-09-11 18:15:39,vale,240.0,aprobado,REF-5FF0BA48
